date,open,high,low,close,volume,oi,store_name,category_name,zip_code,availability,sum_cpi,count_cpi,TRUE,Amazon Marketplace,"D1_PAINT, SUNDRIES AND CLEANING"
09/09/1991,279.96,281.58,279.3,281.34,1058500,0,Do it Best,D5_HARDWARE,22260,FALSE,173512,1886,,,
09/10/1991,281.34,282.13,276.35,276.39,1467800,0,Orchard Supply,"D1_PAINT, SUNDRIES AND CLEANING",20810,FALSE,216783,1953,,,
09/11/1991,276.39,280.33,276.33,279.65,1518000,0,Tractor Supply,D9_CHRISTMAS,59711,TRUE,162307,1607,,,
09/12/1991,279.65,285.57,279.65,285.55,1728000,0,Orchard Supply,D4_PLUMBING,21840,FALSE,156742,1438,,,
09/13/1991,285.55,285.9,278.77,279.49,1666300,0,Menards,D4_PLUMBING,4336,FALSE,129682,1099,,,
09/16/1991,279.49,279.89,276.71,278.58,1375700,0,WalMart,DW_WINTER GOODS,58159,FALSE,156900,1569,,,
09/17/1991,278.58,279.12,276.46,278.09,1669600,0,Walmart Marketplace,D6_HOUSEWARES,39897,FALSE,81075,1081,,,
09/18/1991,278.09,281.64,276.39,281.04,1332500,0,Amazon Marketplace,D3_ELECTRICAL,54997,FALSE,160580,1295,,,
09/19/1991,281.04,285.48,281.04,283.51,2069500,0,Walmart Marketplace,D8_AUTOMOTIVE / SPORTING GOODS /,18531,TRUE,139750,1625,,,
09/20/1991,283.51,288.09,283.51,286.64,2265100,0,Tractor Supply,D4_PLUMBING,59734,FALSE,158704,1744,,,
09/23/1991,286.64,286.64,283.65,284.86,1588600,0,Amazon,D3_ELECTRICAL,65221,FALSE,122706,1203,,,
09/24/1991,284.86,287.56,283.83,287.35,1797500,0,Home Depot,DW_WINTER GOODS,3594,TRUE,157144,1511,,,
09/25/1991,287.35,289.65,286.87,288.99,1781200,0,WalMart,D2_HAND AND POWER TOOLS,9534,FALSE,166692,1916,,,
09/26/1991,288.99,289.48,286.15,287.92,1723400,0,Grainger,D3_ELECTRICAL,10146,TRUE,116688,1326,,,
09/27/1991,287.92,290.43,284.8,285.94,1683000,0,Lowes,D8_AUTOMOTIVE / SPORTING GOODS /,46199,TRUE,111969,1131,,,
09/30/1991,285.94,287.67,284.14,287.54,1410300,0,Amazon Marketplace,D6_HOUSEWARES,59923,TRUE,133952,1456,,,
10/01/1991,287.54,289.15,286.46,288.37,1626800,0,Orchard Supply,D4_PLUMBING,10367,TRUE,135815,1181,,,
10/02/1991,288.37,288.77,284.96,285.06,1796100,0,Sears Marketplace,D6_HOUSEWARES,47483,FALSE,129437,1681,,,
10/03/1991,285.06,285.06,279.86,280.41,1793700,0,WalMart,D3_ELECTRICAL,56851,TRUE,141625,1133,,,
10/04/1991,280.41,283.05,279.75,280.52,1512300,0,Tractor Supply,D9_CHRISTMAS,58759,FALSE,142830,1587,,,
10/07/1991,280.52,280.52,278.11,278.89,1338500,0,Amazon,D8_AUTOMOTIVE / SPORTING GOODS /,59897,TRUE,159680,1996,,,
10/08/1991,278.89,280.05,277.35,280.02,1589600,0,Petco,D3_ELECTRICAL,26698,TRUE,169037,1397,,,
10/09/1991,280.02,280.21,276.51,276.51,1654000,0,Grainger,D6_HOUSEWARES,56023,FALSE,141360,1488,,,
10/10/1991,276.51,280.02,276.51,279.11,1668000,0,Home Depot,D3_ELECTRICAL,12397,TRUE,163299,1877,,,
10/11/1991,279.11,282.05,279.11,281.5,1450100,0,Sears,DW_WINTER GOODS,30147,FALSE,172780,1630,,,
10/14/1991,281.5,287.2,281.5,287.17,1170800,0,Orchard Supply,"D1_PAINT, SUNDRIES AND CLEANING",49579,TRUE,112860,1140,,,
10/15/1991,287.17,293.31,287.17,293.31,1779300,0,Home Depot,D8_AUTOMOTIVE / SPORTING GOODS /,54768,TRUE,138620,1195,,,
10/16/1991,293.31,297.77,293.07,297.65,2233300,0,WalMart,"D1_PAINT, SUNDRIES AND CLEANING",48305,TRUE,129572,1117,,,
10/17/1991,297.65,297.65,291.45,292.46,2268400,0,Grainger,D2_HAND AND POWER TOOLS,31241,TRUE,130642,1574,,,
10/18/1991,292.46,294.64,292.46,293.11,2121300,0,Walmart Marketplace,D6_HOUSEWARES,38326,FALSE,172425,1425,,,
10/21/1991,293.11,293.32,290.2,290.86,1581400,0,Sears,D3_ELECTRICAL,63116,TRUE,169386,1554,,,
10/22/1991,290.86,293.7,290.73,290.79,1801300,0,Grainger,"D1_PAINT, SUNDRIES AND CLEANING",22937,FALSE,199920,1680,,,
10/23/1991,290.79,291.86,288.18,289.35,1997600,0,Petco,DW_WINTER GOODS,62327,FALSE,114856,1172,,,
10/24/1991,289.35,289.39,284.09,285.65,1993600,0,Menards,D4_PLUMBING,30208,TRUE,186992,1798,,,
10/25/1991,285.65,285.65,282.57,282.94,1739500,0,Grainger,D6_HOUSEWARES,4072,TRUE,132634,1598,,,
10/28/1991,282.94,286.43,282.94,286.38,1459100,0,Do it Best,"D1_PAINT, SUNDRIES AND CLEANING",2973,TRUE,138516,1428,,,
10/29/1991,286.38,290.08,285.98,290.08,1823500,0,Tractor Supply,D2_HAND AND POWER TOOLS,63943,TRUE,109200,1050,,,
10/30/1991,290.08,295.54,290.08,294.72,2025900,0,Tractor Supply,D3_ELECTRICAL,37059,TRUE,115875,1125,,,
10/31/1991,294.72,295.05,291.36,292.51,2285200,0,Amazon,D5_HARDWARE,24774,FALSE,167295,1761,,,
11/01/1991,292.51,293.02,288.65,290.01,2054200,0,Sears,D3_ELECTRICAL,18649,TRUE,127998,1641,,,
11/04/1991,290.01,290.01,286.4,286.93,1548000,0,Sears,D2_HAND AND POWER TOOLS,55058,FALSE,194880,1680,,,
11/05/1991,286.93,290.4,286.42,289.05,1769800,0,Grainger,D6_HOUSEWARES,22657,FALSE,85470,1110,,,
11/06/1991,289.05,290.78,287.83,289.43,1911800,0,Grainger,D2_HAND AND POWER TOOLS,29258,TRUE,161774,1721,,,
11/07/1991,289.43,293.24,289.43,292.88,2160800,0,Amazon,DW_WINTER GOODS,68999,FALSE,163251,1649,,,
11/08/1991,292.88,296.47,292.83,295.55,2114300,0,Walmart Marketplace,D6_HOUSEWARES,11773,FALSE,110271,1239,,,
11/11/1991,295.55,298.54,295.55,297.85,1536300,0,Amazon Marketplace,D5_HARDWARE,26106,FALSE,147315,1281,,,
11/12/1991,297.85,302.44,297.85,301.96,2146200,0,Sears,D2_HAND AND POWER TOOLS,21449,TRUE,210945,1715,,,
11/13/1991,301.96,303.11,298.52,302.83,2084900,0,WalMart,DW_WINTER GOODS,12225,TRUE,172270,1610,,,
11/14/1991,302.83,304.55,299.79,301.05,2205300,0,Home Depot,D9_CHRISTMAS,19295,FALSE,187467,1659,,,
11/15/1991,301.05,301.05,284.46,284.52,2554800,0,Amazon Marketplace,D8_AUTOMOTIVE / SPORTING GOODS /,28900,FALSE,117875,1025,,,
11/18/1991,284.52,289.2,282.34,288.59,2271500,0,Home Depot,D4_PLUMBING,17584,FALSE,220077,1881,,,
11/19/1991,288.59,288.59,277.9,284.39,2196300,0,Menards,DW_WINTER GOODS,61910,TRUE,88425,1179,,,
11/20/1991,284.39,287.62,283.89,285.2,1729100,0,Orchard Supply,D4_PLUMBING,14497,TRUE,240911,1991,,,
11/21/1991,285.2,288.77,284.98,288.61,1889100,0,Amazon,D3_ELECTRICAL,24443,TRUE,145725,1943,,,
11/22/1991,288.61,289.37,283.61,286.32,1670800,0,Sears Marketplace,D3_ELECTRICAL,60665,TRUE,160769,1351,,,
11/25/1991,286.32,286.89,282.99,283.02,1423200,0,Menards,D8_AUTOMOTIVE / SPORTING GOODS /,8361,TRUE,116390,1130,,,
11/26/1991,283.02,285.33,279.22,284.13,1727900,0,Walmart Marketplace,"D1_PAINT, SUNDRIES AND CLEANING",8864,TRUE,172328,1657,,,
11/27/1991,284.13,285.45,283.52,285.23,1344100,0,Grainger,D2_HAND AND POWER TOOLS,33791,TRUE,89320,1160,,,
11/29/1991,285.23,285.89,283.53,284.79,663100,0,Lowes,D5_HARDWARE,68217,TRUE,219126,1857,,,
12/02/1991,284.79,293.94,281.1,293.93,1459100,0,Sears,D9_CHRISTMAS,20054,FALSE,137280,1248,,,
12/03/1991,293.93,294.8,292.37,293.95,1663800,0,WalMart,D5_HARDWARE,11857,FALSE,227886,1999,,,
12/04/1991,293.95,295.92,292.89,295.11,1672900,0,Orchard Supply,D6_HOUSEWARES,66336,TRUE,131193,1161,,,
12/05/1991,295.11,297.11,293.07,294.33,1706300,0,Amazon,DW_WINTER GOODS,35813,TRUE,132810,1398,,,
12/06/1991,294.33,297.93,292.3,296.14,1718300,0,Petco,D3_ELECTRICAL,52620,TRUE,162435,1365,,,
12/09/1991,296.14,299.3,295.23,295.77,1553900,0,Sears,D8_AUTOMOTIVE / SPORTING GOODS /,19920,FALSE,142128,1692,,,
12/10/1991,295.77,296.99,293.37,296.33,1576200,0,Sears Marketplace,D6_HOUSEWARES,66969,TRUE,192864,1968,,,
12/11/1991,296.33,299.42,292.43,294.84,1744400,0,Petco,D5_HARDWARE,57766,TRUE,131124,1338,,,
12/12/1991,294.84,298.23,294.84,297.98,1680700,0,Amazon Marketplace,DW_WINTER GOODS,54421,FALSE,153102,1501,,,
12/13/1991,297.98,302.14,297.98,301.33,1787000,0,Amazon,D9_CHRISTMAS,32424,FALSE,138840,1157,,,
12/16/1991,301.33,303.46,300.14,303.02,1484000,0,WalMart,D2_HAND AND POWER TOOLS,47954,FALSE,219317,1843,,,
12/17/1991,303.02,303.09,298.8,298.89,1911200,0,Grainger,D6_HOUSEWARES,36736,FALSE,161179,1811,,,
12/18/1991,298.89,300.11,297.1,299.61,1767800,0,Lowes,D9_CHRISTMAS,45318,FALSE,105148,1084,,,
12/19/1991,299.61,299.61,294.14,294.53,1745800,0,WalMart,D8_AUTOMOTIVE / SPORTING GOODS /,61625,FALSE,190680,1589,,,
12/20/1991,294.53,299.41,294.53,295.82,1892600,0,Tractor Supply,D4_PLUMBING,4173,TRUE,101728,1156,,,
12/23/1991,295.82,303.44,295.4,303.3,1843200,0,Walmart Marketplace,D2_HAND AND POWER TOOLS,33882,FALSE,163057,1681,,,
12/24/1991,303.3,309.41,303.3,307.08,1334500,0,Petco,D3_ELECTRICAL,24476,TRUE,132466,1238,,,
12/26/1991,307.08,314.58,307.08,313.68,1332800,0,Lowes,D5_HARDWARE,62313,TRUE,228140,1870,,,
12/27/1991,313.68,318.44,313.68,316.77,1633700,0,Grainger,D2_HAND AND POWER TOOLS,25403,TRUE,189056,1688,,,
12/30/1991,316.77,326.73,316.77,326.73,2240800,0,Grainger,D2_HAND AND POWER TOOLS,46133,FALSE,140413,1543,,,
12/31/1991,326.73,332.58,325.3,330.86,2574600,0,Sears,D5_HARDWARE,7570,TRUE,159988,1739,,,
01/02/1992,330.86,333.36,322.56,333.36,1813800,0,Walmart Marketplace,D5_HARDWARE,60515,FALSE,179091,1809,,,
01/03/1992,333.36,335.34,331.39,334.83,2142000,0,Petco,D6_HOUSEWARES,44731,TRUE,212768,1952,,,
01/06/1992,334.83,337.87,334.22,336.89,2377200,0,Sears,D2_HAND AND POWER TOOLS,60493,TRUE,120428,1309,,,
01/07/1992,336.89,340.04,333.39,339.64,2622500,0,Do it Best,"D1_PAINT, SUNDRIES AND CLEANING",48704,FALSE,135792,1656,,,
01/08/1992,339.64,345.98,336.6,344.29,3151300,0,Sears Marketplace,"D1_PAINT, SUNDRIES AND CLEANING",54413,FALSE,153318,1518,,,
01/09/1992,344.29,352.2,344.29,350.32,3278200,0,Home Depot,D2_HAND AND POWER TOOLS,31342,TRUE,126336,1128,,,
01/10/1992,350.32,350.32,342.61,347.11,2594300,0,Tractor Supply,"D1_PAINT, SUNDRIES AND CLEANING",48356,FALSE,201788,1654,,,
01/13/1992,347.11,348.65,344.02,348.27,2119000,0,Menards,"D1_PAINT, SUNDRIES AND CLEANING",41107,TRUE,178080,1680,,,
01/14/1992,348.27,352.65,347.23,352.59,2680600,0,Menards,D5_HARDWARE,67500,TRUE,171195,1515,,,
01/15/1992,352.59,356.29,350.7,355.6,2932800,0,Do it Best,D6_HOUSEWARES,31370,FALSE,203796,1887,,,
01/16/1992,355.6,357.7,351.92,351.92,3022600,0,Grainger,"D1_PAINT, SUNDRIES AND CLEANING",40908,FALSE,185163,1991,,,
01/17/1992,351.92,354.35,349.58,349.73,2824900,0,Grainger,D2_HAND AND POWER TOOLS,5543,FALSE,95220,1035,,,
01/20/1992,349.73,349.88,341.56,341.81,2096900,0,WalMart,D9_CHRISTMAS,34442,FALSE,114996,1036,,,
01/21/1992,331.06,331.06,328.04,328.04,2654400,0,Menards,D9_CHRISTMAS,56371,TRUE,180908,1988,,,
01/22/1992,331.92,346.33,331.92,346.32,2511700,0,Petco,D3_ELECTRICAL,30099,FALSE,141835,1493,,,
01/23/1992,346.32,350.66,343.72,346.08,2743700,0,Orchard Supply,D2_HAND AND POWER TOOLS,28360,FALSE,120407,1169,,,
01/24/1992,346.08,347.81,343.45,345.45,2409400,0,Menards,"D1_PAINT, SUNDRIES AND CLEANING",22491,TRUE,152914,1514,,,
01/27/1992,345.45,345.71,340.48,340.48,1964500,0,Amazon,DW_WINTER GOODS,58133,TRUE,175817,1613,,,
01/28/1992,340.48,342.83,337.95,340.85,3209600,0,WalMart,D6_HOUSEWARES,64612,TRUE,106038,1233,,,
01/29/1992,340.85,346.51,337.23,337.29,2482400,0,Tractor Supply,D9_CHRISTMAS,37054,TRUE,141102,1206,,,
01/30/1992,337.29,341.29,336.06,338.39,2162000,0,Orchard Supply,D4_PLUMBING,19492,FALSE,149611,1943,,,
01/31/1992,341.2,341.45,337.83,338.32,2261600,0,Home Depot,D4_PLUMBING,4692,TRUE,89622,1149,,,
02/03/1992,338.32,342.14,336.92,341.38,1946100,0,Menards,D5_HARDWARE,50320,FALSE,185630,1954,,,
02/04/1992,341.38,347.42,341.38,346.92,2261500,0,WalMart,D3_ELECTRICAL,17068,TRUE,125280,1044,,,
02/05/1992,346.92,351.9,346.92,350.86,2701100,0,Tractor Supply,D2_HAND AND POWER TOOLS,22462,FALSE,112761,1139,,,
02/06/1992,350.86,352.93,347.77,349.07,2442100,0,Petco,D9_CHRISTMAS,14527,FALSE,136255,1145,,,
02/07/1992,349.07,351.13,344.08,346.8,2380500,0,WalMart,DW_WINTER GOODS,45964,FALSE,133198,1222,,,
02/10/1992,346.8,346.8,343.28,345.23,1916000,0,Sears,D6_HOUSEWARES,45029,TRUE,159600,1995,,,
02/11/1992,345.23,346.24,342.63,344.4,2143300,0,Petco,D6_HOUSEWARES,5397,FALSE,173840,1640,,,
02/12/1992,344.4,355.98,343.48,355.98,2534500,0,Walmart Marketplace,D5_HARDWARE,68971,TRUE,146773,1213,,,
02/13/1992,355.98,356.28,349.33,349.81,2170000,0,Do it Best,D9_CHRISTMAS,22003,FALSE,239459,1979,,,
02/14/1992,349.81,349.81,346.2,346.7,2062900,0,Tractor Supply,D4_PLUMBING,29684,FALSE,204686,1931,,,
02/18/1992,346.7,347.18,338.55,338.55,2187000,0,Petco,D2_HAND AND POWER TOOLS,28257,TRUE,106596,1269,,,
02/19/1992,338.55,338.6,333.77,338.06,2484400,0,Home Depot,D9_CHRISTMAS,57837,FALSE,130616,1126,,,
02/20/1992,338.06,346.02,338.06,345.33,2470900,0,Orchard Supply,D6_HOUSEWARES,27979,TRUE,141625,1133,,,
02/21/1992,345.33,346.66,340.9,342.39,2468500,0,Home Depot,D8_AUTOMOTIVE / SPORTING GOODS /,33724,TRUE,133458,1711,,,
02/24/1992,342.39,343.48,337.74,338.96,1729200,0,Sears,D5_HARDWARE,26121,FALSE,116012,1196,,,
02/25/1992,338.96,339.36,332.98,338.33,1945000,0,Lowes,D2_HAND AND POWER TOOLS,29710,TRUE,151044,1228,,,
02/26/1992,338.33,348.03,338.33,347.81,2250900,0,Grainger,D9_CHRISTMAS,18960,TRUE,207000,1656,,,
02/27/1992,347.81,350.89,347.28,347.39,2055400,0,Menards,D6_HOUSEWARES,15987,TRUE,188656,1814,,,
02/28/1992,347.39,349.31,343.73,345.88,2046400,0,Do it Best,"D1_PAINT, SUNDRIES AND CLEANING",45374,TRUE,141500,1415,,,
03/02/1992,345.88,347.48,343.86,346.64,1769400,0,Home Depot,D2_HAND AND POWER TOOLS,35945,FALSE,182619,1773,,,
03/03/1992,346.64,348.39,345.46,345.7,2045500,0,WalMart,D3_ELECTRICAL,45313,FALSE,186073,1739,,,
03/04/1992,345.7,346.36,341.61,341.61,2129600,0,Lowes,D6_HOUSEWARES,43776,FALSE,225459,1927,,,
03/05/1992,341.61,341.61,335.91,337.52,2219200,0,Orchard Supply,D4_PLUMBING,31297,TRUE,181579,1697,,,
03/06/1992,337.52,338.27,331.1,333,1930700,0,Home Depot,D6_HOUSEWARES,11678,TRUE,201656,1939,,,
03/09/1992,333,335.26,332.99,333.32,1621200,0,Tractor Supply,D3_ELECTRICAL,4186,TRUE,164535,1567,,,
03/10/1992,333.32,340.79,333.32,340.32,2005600,0,WalMart,DW_WINTER GOODS,68292,FALSE,132184,1612,,,
03/11/1992,340.32,340.4,334.46,335.05,1921500,0,Sears,D8_AUTOMOTIVE / SPORTING GOODS /,32401,FALSE,100589,1037,,,
03/12/1992,335.05,335.63,331.03,334.83,1895300,0,Home Depot,D8_AUTOMOTIVE / SPORTING GOODS /,63759,FALSE,120384,1056,,,
03/13/1992,334.83,338.58,334.83,336.47,1656100,0,Do it Best,D3_ELECTRICAL,51903,TRUE,133630,1610,,,
03/16/1992,336.47,338.58,334.63,338.27,1408500,0,Lowes,DW_WINTER GOODS,37363,TRUE,164444,1678,,,
03/17/1992,338.27,343.37,338.27,342.92,1737700,0,Sears,D5_HARDWARE,26831,FALSE,154562,1418,,,
03/18/1992,342.92,345,342.48,342.63,1792700,0,Do it Best,D5_HARDWARE,34615,FALSE,154980,1476,,,
03/19/1992,342.63,344.79,342.36,342.55,1899700,0,Home Depot,DW_WINTER GOODS,5014,FALSE,150763,1409,,,
03/20/1992,342.55,343.07,340.07,340.86,1915000,0,Grainger,D2_HAND AND POWER TOOLS,35461,FALSE,118848,1238,,,
03/23/1992,340.86,341.17,338.96,339.04,1488600,0,Petco,DW_WINTER GOODS,22732,TRUE,169320,1660,,,
03/24/1992,339.04,341.26,335.23,336.93,1869200,0,Home Depot,D6_HOUSEWARES,59547,FALSE,98496,1216,,,
03/25/1992,336.93,338.58,334.95,337.65,1919500,0,Lowes,D2_HAND AND POWER TOOLS,23138,TRUE,177408,1848,,,
03/26/1992,337.65,339.77,332.43,333.3,1755000,0,Sears Marketplace,D9_CHRISTMAS,20535,FALSE,141614,1727,,,
03/27/1992,333.3,333.3,321.77,324.22,2039600,0,Lowes,D9_CHRISTMAS,25496,FALSE,134620,1270,,,
03/30/1992,324.22,326.64,321.75,322.35,1542100,0,Petco,D9_CHRISTMAS,6739,FALSE,213282,1734,,,
03/31/1992,322.35,326.31,320.15,323.05,1920500,0,Grainger,D4_PLUMBING,41432,TRUE,187272,1836,,,
04/01/1992,323.05,324.3,318.79,323.92,1801700,0,Menards,"D1_PAINT, SUNDRIES AND CLEANING",65832,TRUE,124605,1065,,,
04/02/1992,323.92,324.82,317.3,317.67,1946400,0,Amazon,D5_HARDWARE,54563,TRUE,236640,1972,,,
04/03/1992,317.67,319.03,314.53,316.39,1939300,0,Tractor Supply,D2_HAND AND POWER TOOLS,30414,FALSE,100470,1182,,,
04/06/1992,316.39,324.98,316.39,324.55,1531200,0,Amazon Marketplace,D4_PLUMBING,10241,TRUE,163800,1365,,,
04/07/1992,324.55,326.23,312.76,312.95,2100600,0,Tractor Supply,DW_WINTER GOODS,24198,FALSE,149544,1206,,,
04/08/1992,312.95,312.95,304.71,310.85,2434700,0,Sears Marketplace,D9_CHRISTMAS,4272,FALSE,232044,1902,,,
04/09/1992,310.85,319.79,310.85,319.54,1987500,0,Lowes,"D1_PAINT, SUNDRIES AND CLEANING",31988,TRUE,148096,1664,,,
04/10/1992,319.54,322.53,312.67,312.98,1752100,0,Home Depot,D4_PLUMBING,15679,TRUE,92340,1215,,,
04/13/1992,312.98,317.15,312.01,317.15,1280200,0,Tractor Supply,D4_PLUMBING,61549,TRUE,129618,1137,,,
04/14/1992,317.15,324.95,317.15,320.55,1956000,0,Do it Best,D3_ELECTRICAL,53742,FALSE,219373,1813,,,
04/15/1992,320.55,326.79,320.55,326.07,2185700,0,Amazon,D9_CHRISTMAS,30098,FALSE,142054,1174,,,
04/16/1992,326.07,326.1,318.9,319.23,1984800,0,Amazon Marketplace,D6_HOUSEWARES,44975,TRUE,138150,1535,,,
04/20/1992,319.23,319.23,305.05,307.88,1780500,0,Lowes,D3_ELECTRICAL,36750,TRUE,139814,1319,,,
04/21/1992,307.88,309.38,304.23,305.63,2017800,0,Do it Best,D3_ELECTRICAL,42352,TRUE,158994,1314,,,
04/22/1992,305.63,310.6,304.93,309.54,1988900,0,Tractor Supply,D8_AUTOMOTIVE / SPORTING GOODS /,32207,TRUE,155904,1624,,,
04/23/1992,309.54,312.07,303.05,307.52,2018800,0,Sears,D4_PLUMBING,49845,FALSE,172431,1449,,,
04/24/1992,307.52,307.88,303.48,303.82,1659700,0,Menards,DW_WINTER GOODS,16570,FALSE,233478,1962,,,
04/27/1992,303.82,305.3,299.33,299.65,1621400,0,Home Depot,D9_CHRISTMAS,31457,TRUE,123192,1062,,,
04/28/1992,299.65,299.74,291.36,294.63,1874800,0,Home Depot,DW_WINTER GOODS,68713,TRUE,149640,1290,,,
04/29/1992,294.63,303.2,294.63,302.98,1803800,0,Lowes,DW_WINTER GOODS,12189,FALSE,130830,1470,,,
04/30/1992,302.98,307.89,302.97,307.86,1801200,0,Grainger,D3_ELECTRICAL,39400,TRUE,142330,1655,,,
05/01/1992,307.86,309.85,304.45,307.48,1472900,0,Amazon,D9_CHRISTMAS,64918,TRUE,186224,1808,,,
05/04/1992,307.48,312.27,307.48,310.71,1442300,0,Orchard Supply,D5_HARDWARE,42394,TRUE,111186,1278,,,
05/05/1992,310.71,315.88,310.45,314.77,1699400,0,Grainger,D6_HOUSEWARES,39771,FALSE,148512,1547,,,
05/06/1992,314.77,317.27,314.39,315.11,1714200,0,Orchard Supply,D6_HOUSEWARES,14570,TRUE,224924,1939,,,
05/07/1992,315.11,315.49,311.77,312.73,1702800,0,Sears Marketplace,D4_PLUMBING,33605,TRUE,82871,1049,,,
05/08/1992,312.73,314.17,310.46,311.27,1547100,0,WalMart,D8_AUTOMOTIVE / SPORTING GOODS /,11961,FALSE,226457,1903,,,
05/11/1992,311.27,313.55,311.18,311.9,1410700,0,Amazon Marketplace,D5_HARDWARE,54749,TRUE,179608,1727,,,
05/12/1992,311.9,313.36,308.59,310.04,1623400,0,Orchard Supply,DW_WINTER GOODS,67399,TRUE,109998,1358,,,
05/13/1992,310.04,310.79,308.44,308.75,1717500,0,Home Depot,D5_HARDWARE,60121,FALSE,173472,1807,,,
05/14/1992,308.75,309.05,302.73,304.55,1851800,0,Menards,D8_AUTOMOTIVE / SPORTING GOODS /,34058,FALSE,220440,1837,,,
05/15/1992,304.55,304.55,300.54,303.02,1428900,0,Grainger,D5_HARDWARE,31270,TRUE,172260,1914,,,
05/18/1992,303.02,306.82,303.02,304.58,1293500,0,Sears Marketplace,D9_CHRISTMAS,34286,TRUE,228000,2000,,,
05/19/1992,304.58,306.53,303.33,306.41,1566700,0,Amazon Marketplace,D3_ELECTRICAL,12859,TRUE,159240,1327,,,
05/20/1992,306.41,309.82,306.39,309.55,1602300,0,Tractor Supply,D6_HOUSEWARES,40830,TRUE,123088,1099,,,
05/21/1992,309.55,309.57,306.47,307.94,1758600,0,Walmart Marketplace,"D1_PAINT, SUNDRIES AND CLEANING",63693,FALSE,233630,1915,,,
05/22/1992,307.94,309.86,307.46,308.38,1248600,0,Lowes,DW_WINTER GOODS,13250,FALSE,175200,1825,,,
05/26/1992,308.38,308.9,304.99,305.89,1267400,0,Sears Marketplace,D2_HAND AND POWER TOOLS,34615,FALSE,203374,1667,,,
05/27/1992,305.89,309.05,305.89,308.08,1383400,0,Amazon Marketplace,D9_CHRISTMAS,12469,TRUE,113687,1043,,,
05/28/1992,308.08,312.2,306.66,311.98,1532000,0,Walmart Marketplace,"D1_PAINT, SUNDRIES AND CLEANING",36128,FALSE,92246,1198,,,
05/29/1992,311.98,317.16,311.71,315.3,1886300,0,Do it Best,D9_CHRISTMAS,63490,TRUE,180180,1716,,,
06/01/1992,315.3,319.01,312.6,318.98,1415700,0,Do it Best,"D1_PAINT, SUNDRIES AND CLEANING",63076,FALSE,133767,1503,,,
06/02/1992,318.98,319.23,316.18,317.23,1649600,0,Sears Marketplace,DW_WINTER GOODS,21682,TRUE,245375,1963,,,
06/03/1992,317.23,318.85,315.56,317.34,1718600,0,Grainger,D2_HAND AND POWER TOOLS,31152,FALSE,120183,1239,,,
06/04/1992,317.34,317.75,315.77,315.93,1681200,0,Grainger,DW_WINTER GOODS,55666,TRUE,151890,1245,,,
06/05/1992,315.93,317.02,312.82,313.24,1683900,0,WalMart,DW_WINTER GOODS,17217,TRUE,171912,1653,,,
06/08/1992,313.24,313.38,309.45,310.23,1290500,0,Petco,D5_HARDWARE,33002,FALSE,144504,1338,,,
06/09/1992,310.23,310.96,303.22,304.86,1822200,0,Grainger,D2_HAND AND POWER TOOLS,56757,TRUE,140590,1654,,,
06/10/1992,304.86,306.1,302.5,302.6,1570300,0,Sears,D3_ELECTRICAL,48824,FALSE,177905,1547,,,
06/11/1992,302.6,305.4,301.62,302.58,1601500,0,Amazon,D2_HAND AND POWER TOOLS,40996,TRUE,116922,1499,,,
06/12/1992,302.58,306.36,302.58,304.11,1495100,0,Do it Best,D9_CHRISTMAS,16607,TRUE,94640,1040,,,
06/15/1992,304.11,306.49,302.48,303.86,1323600,0,Do it Best,D8_AUTOMOTIVE / SPORTING GOODS /,16544,TRUE,166452,1716,,,
06/16/1992,303.86,304.43,299.2,299.2,1631800,0,Sears,D4_PLUMBING,9040,FALSE,156321,1579,,,
06/17/1992,299.2,299.32,292.85,293.4,1905700,0,Petco,D2_HAND AND POWER TOOLS,59153,FALSE,122960,1160,,,
06/18/1992,293.4,296.92,290.85,291.93,1878600,0,WalMart,DW_WINTER GOODS,21187,FALSE,119616,1344,,,
06/19/1992,291.93,297.08,291.93,296.86,1775700,0,Petco,DW_WINTER GOODS,21076,TRUE,134728,1531,,,
06/22/1992,296.86,296.86,290.46,295.24,1511900,0,Do it Best,D4_PLUMBING,26431,TRUE,173488,1549,,,
06/23/1992,295.24,300.1,295.24,297.45,1656700,0,Amazon Marketplace,D3_ELECTRICAL,59438,TRUE,140832,1304,,,
06/24/1992,297.45,298.06,295.14,295.29,1523300,0,Lowes,D4_PLUMBING,11919,FALSE,223382,1831,,,
06/25/1992,295.29,296.02,288.48,291.26,1712200,0,Walmart Marketplace,D9_CHRISTMAS,58097,FALSE,229360,1880,,,
06/26/1992,291.26,291.26,288.01,290.03,1501100,0,Grainger,D4_PLUMBING,50310,TRUE,204078,1806,,,
06/29/1992,290.03,300.93,290.03,300.8,1595200,0,Sears Marketplace,DW_WINTER GOODS,54272,FALSE,175266,1926,,,
06/30/1992,300.8,302.35,299.64,301.23,1951900,0,Home Depot,D4_PLUMBING,13848,FALSE,223300,1925,,,
07/01/1992,301.23,306.52,300.76,306.03,1860800,0,Petco,D8_AUTOMOTIVE / SPORTING GOODS /,38659,TRUE,114471,1449,,,
07/02/1992,306.03,307.71,299.87,300.88,1946500,0,Do it Best,D6_HOUSEWARES,21194,TRUE,134900,1420,,,
07/06/1992,300.88,302.4,297.46,302.4,1347700,0,Lowes,D5_HARDWARE,26353,FALSE,221793,1833,,,
